ensemble,form,perturbation_scope,transition_type,from,to,changed,count,share_within_ensemble_form_scope_type
uniform,targeted:realist|constructivist,answer,full-archetype,P/R+,S+,true,1,0.000093
uniform,targeted:realist|constructivist,answer,full-archetype,P/S-,M-,true,9,0.00084
uniform,targeted:realist|constructivist,answer,full-archetype,P/S-,M/S-,true,15,0.0014
uniform,targeted:realist|constructivist,answer,full-archetype,P/S-,P-,true,33,0.003079
uniform,targeted:realist|constructivist,answer,full-archetype,P/S-,P/M-,true,3,0.00028
uniform,targeted:realist|constructivist,answer,full-archetype,P/S-,P/R-,true,9,0.00084
uniform,targeted:realist|constructivist,answer,full-archetype,P/S-,P/S-,false,230,0.021461
uniform,targeted:realist|constructivist,answer,full-archetype,P/S-,P/S+,true,2,0.000187
uniform,targeted:realist|constructivist,answer,full-archetype,P/S-,P+,true,1,0.000093
uniform,targeted:realist|constructivist,answer,full-archetype,P/S-,R-,true,3,0.00028
uniform,targeted:realist|constructivist,answer,full-archetype,P/S-,R/M-,true,3,0.00028
uniform,targeted:realist|constructivist,answer,full-archetype,P/S-,R/S-,true,15,0.0014
uniform,targeted:realist|constructivist,answer,full-archetype,P/S-,S-,true,84,0.007838
uniform,targeted:realist|constructivist,answer,full-archetype,P+,M+,true,13,0.001213
uniform,targeted:realist|constructivist,answer,full-archetype,P+,P-,true,51,0.004759
uniform,targeted:realist|constructivist,answer,full-archetype,P+,P/M+,true,24,0.002239
uniform,targeted:realist|constructivist,answer,full-archetype,P+,P/R-,true,9,0.00084
uniform,targeted:realist|constructivist,answer,full-archetype,P+,P/R+,true,30,0.002799
uniform,targeted:realist|constructivist,answer,full-archetype,P+,P/S-,true,3,0.00028
uniform,targeted:realist|constructivist,answer,full-archetype,P+,P/S+,true,9,0.00084
uniform,targeted:realist|constructivist,answer,full-archetype,P+,P+,false,966,0.090137
uniform,targeted:realist|constructivist,answer,full-archetype,P+,R-,true,1,0.000093
uniform,targeted:realist|constructivist,answer,full-archetype,P+,R/M+,true,5,0.000467
uniform,targeted:realist|constructivist,answer,full-archetype,P+,R+,true,12,0.00112
uniform,targeted:realist|constructivist,answer,full-archetype,P+,S+,true,1,0.000093
uniform,targeted:realist|constructivist,answer,full-archetype,R-,M-,true,5,0.000467
uniform,targeted:realist|constructivist,answer,full-archetype,R-,P-,true,25,0.002333
uniform,targeted:realist|constructivist,answer,full-archetype,R-,P/M-,true,5,0.000467
uniform,targeted:realist|constructivist,answer,full-archetype,R-,P/R-,true,68,0.006345
uniform,targeted:realist|constructivist,answer,full-archetype,R-,P/S-,true,1,0.000093
uniform,targeted:realist|constructivist,answer,full-archetype,R-,R-,false,1114,0.103947
uniform,targeted:realist|constructivist,answer,full-archetype,R-,R/M-,true,35,0.003266
uniform,targeted:realist|constructivist,answer,full-archetype,R-,R/S-,true,17,0.001586
uniform,targeted:realist|constructivist,answer,full-archetype,R-,R+,true,1,0.000093
uniform,targeted:realist|constructivist,answer,full-archetype,R-,S-,true,5,0.000467
uniform,targeted:realist|constructivist,answer,full-archetype,R/M-,M-,true,118,0.011011
uniform,targeted:realist|constructivist,answer,full-archetype,R/M-,M/S-,true,10,0.000933
uniform,targeted:realist|constructivist,answer,full-archetype,R/M-,M+,true,2,0.000187
uniform,targeted:realist|constructivist,answer,full-archetype,R/M-,P-,true,3,0.00028
uniform,targeted:realist|constructivist,answer,full-archetype,R/M-,P/M-,true,6,0.00056
uniform,targeted:realist|constructivist,answer,full-archetype,R/M-,P/R-,true,3,0.00028
uniform,targeted:realist|constructivist,answer,full-archetype,R/M-,R-,true,85,0.007931
uniform,targeted:realist|constructivist,answer,full-archetype,R/M-,R/M-,false,435,0.04059
uniform,targeted:realist|constructivist,answer,full-archetype,R/M-,R/M+,true,6,0.00056
uniform,targeted:realist|constructivist,answer,full-archetype,R/M-,R/S-,true,2,0.000187
uniform,targeted:realist|constructivist,answer,full-archetype,R/M-,S-,true,1,0.000093
uniform,targeted:realist|constructivist,answer,full-archetype,R/M+,M+,true,8,0.000746
uniform,targeted:realist|constructivist,answer,full-archetype,R/M+,R/M-,true,4,0.000373
uniform,targeted:realist|constructivist,answer,full-archetype,R/M+,R/M+,false,53,0.004945
uniform,targeted:realist|constructivist,answer,full-archetype,R/M+,R+,true,4,0.000373
uniform,targeted:realist|constructivist,answer,full-archetype,R/S-,M-,true,3,0.00028
uniform,targeted:realist|constructivist,answer,full-archetype,R/S-,M/S-,true,1,0.000093
uniform,targeted:realist|constructivist,answer,full-archetype,R/S-,P-,true,3,0.00028
uniform,targeted:realist|constructivist,answer,full-archetype,R/S-,P/S-,true,4,0.000373
uniform,targeted:realist|constructivist,answer,full-archetype,R/S-,R-,true,47,0.004386
uniform,targeted:realist|constructivist,answer,full-archetype,R/S-,R/M-,true,5,0.000467
uniform,targeted:realist|constructivist,answer,full-archetype,R/S-,R/S-,false,128,0.011944
uniform,targeted:realist|constructivist,answer,full-archetype,R/S-,S-,true,11,0.001026
uniform,targeted:realist|constructivist,answer,full-archetype,R+,M+,true,3,0.00028
uniform,targeted:realist|constructivist,answer,full-archetype,R+,P/M+,true,1,0.000093
uniform,targeted:realist|constructivist,answer,full-archetype,R+,P/R+,true,11,0.001026
uniform,targeted:realist|constructivist,answer,full-archetype,R+,P+,true,5,0.000467
uniform,targeted:realist|constructivist,answer,full-archetype,R+,R-,true,15,0.0014
uniform,targeted:realist|constructivist,answer,full-archetype,R+,R/M-,true,1,0.000093
uniform,targeted:realist|constructivist,answer,full-archetype,R+,R/M+,true,17,0.001586
uniform,targeted:realist|constructivist,answer,full-archetype,R+,R/S-,true,1,0.000093
uniform,targeted:realist|constructivist,answer,full-archetype,R+,R/S+,true,16,0.001493
uniform,targeted:realist|constructivist,answer,full-archetype,R+,R+,false,332,0.030979
uniform,targeted:realist|constructivist,answer,full-archetype,R+,S+,true,4,0.000373
uniform,targeted:realist|constructivist,answer,full-archetype,S-,M-,true,9,0.00084
uniform,targeted:realist|constructivist,answer,full-archetype,S-,M/S-,true,49,0.004572
uniform,targeted:realist|constructivist,answer,full-archetype,S-,M+,true,1,0.000093
uniform,targeted:realist|constructivist,answer,full-archetype,S-,P-,true,13,0.001213
uniform,targeted:realist|constructivist,answer,full-archetype,S-,P/R-,true,1,0.000093
uniform,targeted:realist|constructivist,answer,full-archetype,S-,P/S-,true,95,0.008864
uniform,targeted:realist|constructivist,answer,full-archetype,S-,P/S+,true,3,0.00028
uniform,targeted:realist|constructivist,answer,full-archetype,S-,P+,true,1,0.000093
uniform,targeted:realist|constructivist,answer,full-archetype,S-,R-,true,10,0.000933
uniform,targeted:realist|constructivist,answer,full-archetype,S-,R/M-,true,1,0.000093
uniform,targeted:realist|constructivist,answer,full-archetype,S-,R/S-,true,36,0.003359
uniform,targeted:realist|constructivist,answer,full-archetype,S-,R/S+,true,1,0.000093
uniform,targeted:realist|constructivist,answer,full-archetype,S-,S-,false,1097,0.102361
uniform,targeted:realist|constructivist,answer,full-archetype,S-,S+,true,31,0.002893
uniform,targeted:realist|constructivist,answer,full-archetype,S+,M/S-,true,2,0.000187
uniform,targeted:realist|constructivist,answer,full-archetype,S+,M/S+,true,40,0.003732
uniform,targeted:realist|constructivist,answer,full-archetype,S+,M+,true,4,0.000373
uniform,targeted:realist|constructivist,answer,full-archetype,S+,P/S+,true,7,0.000653
uniform,targeted:realist|constructivist,answer,full-archetype,S+,P+,true,6,0.00056
uniform,targeted:realist|constructivist,answer,full-archetype,S+,R/M-,true,1,0.000093
uniform,targeted:realist|constructivist,answer,full-archetype,S+,R/M+,true,3,0.00028
uniform,targeted:realist|constructivist,answer,full-archetype,S+,R/S+,true,5,0.000467
uniform,targeted:realist|constructivist,answer,full-archetype,S+,S-,true,18,0.00168
uniform,targeted:realist|constructivist,answer,full-archetype,S+,S+,false,313,0.029206
uniform,targeted:realist|constructivist,answer,posture,-,-,false,7421,0.692451
uniform,targeted:realist|constructivist,answer,posture,-,+,true,94,0.008771
uniform,targeted:realist|constructivist,answer,posture,+,-,true,165,0.015396
uniform,targeted:realist|constructivist,answer,posture,+,+,false,3037,0.283382
uniform,targeted:realist|constructivist,answer,routing,blend,blend,false,1511,0.140991
uniform,targeted:realist|constructivist,answer,routing,blend,pure,true,782,0.072968
uniform,targeted:realist|constructivist,answer,routing,pure,blend,true,932,0.086965
uniform,targeted:realist|constructivist,answer,routing,pure,pure,false,7492,0.699076
uniform,targeted:realist|constructivist,posture-dimension,family,constructivist,constructivist,false,78,0.24375
uniform,targeted:realist|constructivist,posture-dimension,family,criticalPoliticalEconomy,criticalPoliticalEconomy,false,63,0.196875
uniform,targeted:realist|constructivist,posture-dimension,family,criticalPoliticalEconomy,realist,true,1,0.003125
uniform,targeted:realist|constructivist,posture-dimension,family,institutionalist,institutionalist,false,68,0.2125
uniform,targeted:realist|constructivist,posture-dimension,family,realist,realist,false,110,0.34375
uniform,targeted:realist|constructivist,posture-dimension,full-archetype,M-,M-,false,34,0.10625
uniform,targeted:realist|constructivist,posture-dimension,full-archetype,M/S-,M/S-,false,6,0.01875
uniform,targeted:realist|constructivist,posture-dimension,full-archetype,M+,M+,false,20,0.0625
uniform,targeted:realist|constructivist,posture-dimension,full-archetype,P-,P-,false,60,0.1875
uniform,targeted:realist|constructivist,posture-dimension,full-archetype,P-,P/S-,true,1,0.003125
uniform,targeted:realist|constructivist,posture-dimension,full-archetype,P-,P+,true,1,0.003125
uniform,targeted:realist|constructivist,posture-dimension,full-archetype,P/M-,P/M-,false,2,0.00625
uniform,targeted:realist|constructivist,posture-dimension,full-archetype,P/M+,P/M+,false,10,0.03125
uniform,targeted:realist|constructivist,posture-dimension,full-archetype,P/R-,P/R-,false,4,0.0125
uniform,targeted:realist|constructivist,posture-dimension,full-archetype,P/R+,P/R+,false,6,0.01875
uniform,targeted:realist|constructivist,posture-dimension,full-archetype,P/S-,P/S-,false,12,0.0375
uniform,targeted:realist|constructivist,posture-dimension,full-archetype,P+,P+,false,34,0.10625
uniform,targeted:realist|constructivist,posture-dimension,full-archetype,R-,R-,false,38,0.11875
uniform,targeted:realist|constructivist,posture-dimension,full-archetype,R/M-,R/M-,false,20,0.0625
uniform,targeted:realist|constructivist,posture-dimension,full-archetype,R/M+,R/M+,false,2,0.00625
uniform,targeted:realist|constructivist,posture-dimension,full-archetype,R/S-,R/S-,false,6,0.01875
uniform,targeted:realist|constructivist,posture-dimension,full-archetype,R+,R+,false,12,0.0375
uniform,targeted:realist|constructivist,posture-dimension,full-archetype,S-,S-,false,40,0.125
uniform,targeted:realist|constructivist,posture-dimension,full-archetype,S+,S+,false,12,0.0375
uniform,targeted:realist|constructivist,posture-dimension,posture,-,-,false,223,0.696875
uniform,targeted:realist|constructivist,posture-dimension,posture,-,+,true,1,0.003125
uniform,targeted:realist|constructivist,posture-dimension,posture,+,+,false,96,0.3
uniform,targeted:realist|constructivist,posture-dimension,routing,blend,blend,false,68,0.2125
uniform,targeted:realist|constructivist,posture-dimension,routing,pure,blend,true,1,0.003125
uniform,targeted:realist|constructivist,posture-dimension,routing,pure,pure,false,251,0.784375
uniform,targeted:realist|criticalPoliticalEconomy,answer,family,constructivist,constructivist,false,2469,0.229504
uniform,targeted:realist|criticalPoliticalEconomy,answer,family,constructivist,criticalPoliticalEconomy,true,74,0.006879
uniform,targeted:realist|criticalPoliticalEconomy,answer,family,constructivist,institutionalist,true,34,0.00316
uniform,targeted:realist|criticalPoliticalEconomy,answer,family,constructivist,realist,true,42,0.003904
uniform,targeted:realist|criticalPoliticalEconomy,answer,family,criticalPoliticalEconomy,constructivist,true,124,0.011526
uniform,targeted:realist|criticalPoliticalEconomy,answer,family,criticalPoliticalEconomy,criticalPoliticalEconomy,false,1538,0.142963
uniform,targeted:realist|criticalPoliticalEconomy,answer,family,criticalPoliticalEconomy,institutionalist,true,53,0.004927
uniform,targeted:realist|criticalPoliticalEconomy,answer,family,criticalPoliticalEconomy,realist,true,86,0.007994
uniform,targeted:realist|criticalPoliticalEconomy,answer,family,institutionalist,constructivist,true,112,0.010411
uniform,targeted:realist|criticalPoliticalEconomy,answer,family,institutionalist,criticalPoliticalEconomy,true,92,0.008552
uniform,targeted:realist|criticalPoliticalEconomy,answer,family,institutionalist,institutionalist,false,2249,0.209054
uniform,targeted:realist|criticalPoliticalEconomy,answer,family,institutionalist,realist,true,113,0.010504
uniform,targeted:realist|criticalPoliticalEconomy,answer,family,realist,constructivist,true,136,0.012642
uniform,targeted:realist|criticalPoliticalEconomy,answer,family,realist,criticalPoliticalEconomy,true,145,0.013478
uniform,targeted:realist|criticalPoliticalEconomy,answer,family,realist,institutionalist,true,111,0.010318
uniform,targeted:realist|criticalPoliticalEconomy,answer,family,realist,realist,false,3380,0.314185
uniform,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M-,M-,false,1609,0.149563
uniform,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M-,M/S-,true,29,0.002696
uniform,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M-,M/S+,true,1,0.000093
uniform,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M-,M+,true,27,0.00251
uniform,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M-,P-,true,17,0.00158
uniform,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M-,P/M-,true,37,0.003439
uniform,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M-,P/R-,true,1,0.000093
uniform,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M-,P/S-,true,2,0.000186
uniform,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M-,P+,true,1,0.000093
uniform,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M-,R-,true,14,0.001301
uniform,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M-,R/M-,true,63,0.005856
uniform,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M-,S-,true,14,0.001301
uniform,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M/S-,M-,true,56,0.005205
uniform,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M/S-,M/S-,false,146,0.013571
uniform,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M/S-,M/S+,true,2,0.000186
uniform,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M/S-,M+,true,1,0.000093
uniform,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M/S-,R/M-,true,4,0.000372
uniform,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M/S-,R/S-,true,1,0.000093
uniform,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M/S-,S-,true,120,0.011154
uniform,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M+,M-,true,31,0.002882
uniform,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M+,M/S+,true,26,0.002417
uniform,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M+,M+,false,654,0.060792
uniform,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M+,P/M+,true,6,0.000558
uniform,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M+,P/S+,true,2,0.000186
uniform,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M+,P+,true,5,0.000465
uniform,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M+,R/M+,true,1,0.000093
uniform,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M+,R+,true,3,0.000279
uniform,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M+,S+,true,9,0.000837
uniform,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,P-,M-,true,26,0.002417
uniform,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,P-,P-,false,1785,0.165923
uniform,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,P-,P/M-,true,58,0.005391
uniform,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,P-,P/R-,true,35,0.003253
